receivedAtUtc,runId,modVersion,netMode,netModeName,playerCount,ascension,totalFloor,runTime,isVictory,eligibleDefaultStats,actIndex,playerSlot,rarity,rarityName,rerollCount,option,optionName,selectedRune,selectedRuneName,isSelected
2026-04-26T08:44:00.726Z,4e6866f323ab122341e69abcc591ebe5cf68ead90496284f88c91efc9821f61d,0.4.0,Singleplayer,单人,1,0,48,1427,1,1,2,0,Prismatic,棱彩,3,INFINITE_LOOP_RUNE,无限循环往复,BACK_TO_BASICS_RUNE,回归基本功,0
2026-04-26T08:44:16.023Z,81ff8ae696f56ad24075d1b8f0483fb2727d6b89a0f0405e878c0322cb3ec50d,0.4.0,Singleplayer,单人,1,9,3,139,0,1,0,0,Gold,黄金,2,NIGHTSTALKING_RUNE,夜狩,NIGHTSTALKING_RUNE,夜狩,1
2026-04-26T08:44:16.023Z,81ff8ae696f56ad24075d1b8f0483fb2727d6b89a0f0405e878c0322cb3ec50d,0.4.0,Singleplayer,单人,1,9,3,139,0,1,0,0,Gold,黄金,2,TWICE_THRICE_RUNE,接二连三,NIGHTSTALKING_RUNE,夜狩,0
2026-04-26T08:44:16.023Z,81ff8ae696f56ad24075d1b8f0483fb2727d6b89a0f0405e878c0322cb3ec50d,0.4.0,Singleplayer,单人,1,9,3,139,0,1,0,0,Gold,黄金,2,RED_ENVELOPE_RUNE,红包,NIGHTSTALKING_RUNE,夜狩,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,0,0,Gold,黄金,2,SPEEDSTER_RUNE,急急小子,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,0,0,Gold,黄金,2,ASTRAL_BODY_RUNE,星界躯体,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,0,0,Gold,黄金,2,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,1
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,0,1,Gold,黄金,2,SONATA_RUNE,咏叹奏鸣,STATS_ON_STATS_RUNE,属性叠属性！,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,0,1,Gold,黄金,2,STATS_ON_STATS_RUNE,属性叠属性！,STATS_ON_STATS_RUNE,属性叠属性！,1
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,0,1,Gold,黄金,2,HOLY_FIRE_RUNE,圣火,STATS_ON_STATS_RUNE,属性叠属性！,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,1,0,Gold,黄金,3,RED_ENVELOPE_RUNE,红包,LOOP_RUNE,循环往复,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,1,0,Gold,黄金,3,LOOP_RUNE,循环往复,LOOP_RUNE,循环往复,1
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,1,0,Gold,黄金,3,TANK_ENGINE_RUNE,坦克引擎,LOOP_RUNE,循环往复,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,1,1,Gold,黄金,2,RED_ENVELOPE_RUNE,红包,RED_ENVELOPE_RUNE,红包,1
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,1,1,Gold,黄金,2,GET_EXCITED_RUNE,罪恶快感,RED_ENVELOPE_RUNE,红包,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,1,1,Gold,黄金,2,DONATION_RUNE,捐赠,RED_ENVELOPE_RUNE,红包,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,2,0,Prismatic,棱彩,2,DRAW_YOUR_SWORD_RUNE,亮出你的剑,UNMOVABLE_MOUNTAIN_RUNE,不动如山,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,2,0,Prismatic,棱彩,2,EARTH_AWAKENS_RUNE,大地苏醒,UNMOVABLE_MOUNTAIN_RUNE,不动如山,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,2,0,Prismatic,棱彩,2,UNMOVABLE_MOUNTAIN_RUNE,不动如山,UNMOVABLE_MOUNTAIN_RUNE,不动如山,1
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,2,1,Prismatic,棱彩,1,MIKAELS_BLESSING_RUNE,米凯尔的祝福,PANDORAS_BOX_RUNE,潘朵拉的盒子,0
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,2,1,Prismatic,棱彩,1,PANDORAS_BOX_RUNE,潘朵拉的盒子,PANDORAS_BOX_RUNE,潘朵拉的盒子,1
2026-04-26T08:44:57.415Z,4769e496b1500a5f75d2713b16d8b532a348dc4a4c8b09a0f5a1d993eb5f153f,0.4.0,Host,联机房主,2,10,46,4306,1,1,2,1,Prismatic,棱彩,1,EARTH_AWAKENS_RUNE,大地苏醒,PANDORAS_BOX_RUNE,潘朵拉的盒子,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,0,0,Prismatic,棱彩,2,JEWELED_GAUNTLET_RUNE,珠光护手,FAN_THE_HAMMER_RUNE,连拨击锤,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,0,0,Prismatic,棱彩,2,FAN_THE_HAMMER_RUNE,连拨击锤,FAN_THE_HAMMER_RUNE,连拨击锤,1
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,0,0,Prismatic,棱彩,2,COURAGE_OF_COLOSSUS_RUNE,巨像的勇气,FAN_THE_HAMMER_RUNE,连拨击锤,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,0,1,Prismatic,棱彩,3,ARCANE_PUNCH_RUNE,秘术冲拳,EARTH_AWAKENS_RUNE,大地苏醒,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,0,1,Prismatic,棱彩,3,GLASS_CANNON_RUNE,玻璃大炮,EARTH_AWAKENS_RUNE,大地苏醒,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,0,1,Prismatic,棱彩,3,EARTH_AWAKENS_RUNE,大地苏醒,EARTH_AWAKENS_RUNE,大地苏醒,1
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,1,0,Silver,白银,3,REPULSOR_RUNE,退敌力场,TRANSMUTE_GOLD_RUNE,质变：黄金阶,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,1,0,Silver,白银,3,HEAVY_HITTER_RUNE,重量级打击手,TRANSMUTE_GOLD_RUNE,质变：黄金阶,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,1,0,Silver,白银,3,TRANSMUTE_GOLD_RUNE,质变：黄金阶,TRANSMUTE_GOLD_RUNE,质变：黄金阶,1
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,1,1,Silver,白银,3,ULTIMATE_UNSTOPPABLE_RUNE,终极不可阻挡,SWIFT_AND_SAFE_RUNE,快中求稳,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,1,1,Silver,白银,3,FIRST_AID_KIT_RUNE,急救用具,SWIFT_AND_SAFE_RUNE,快中求稳,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,1,1,Silver,白银,3,SWIFT_AND_SAFE_RUNE,快中求稳,SWIFT_AND_SAFE_RUNE,快中求稳,1
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,2,0,Prismatic,棱彩,3,FINAL_FORM_RUNE,最终形态,FINAL_FORM_RUNE,最终形态,1
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,2,0,Prismatic,棱彩,3,INFERNAL_CONDUIT_RUNE,炼狱导管,FINAL_FORM_RUNE,最终形态,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,2,0,Prismatic,棱彩,3,ARCANE_PUNCH_RUNE,秘术冲拳,FINAL_FORM_RUNE,最终形态,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,2,1,Prismatic,棱彩,3,BACK_TO_BASICS_RUNE,回归基本功,INFERNAL_CONDUIT_RUNE,炼狱导管,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,2,1,Prismatic,棱彩,3,GIANT_SLAYER_RUNE,巨人杀手,INFERNAL_CONDUIT_RUNE,炼狱导管,0
2026-04-26T08:44:57.879Z,76520d155c63d013b77b0542ab84691b069e7e0c08cbf3d8dca700bcc3fa2b2f,0.4.0,Host,联机房主,2,10,46,2042,1,1,2,1,Prismatic,棱彩,3,INFERNAL_CONDUIT_RUNE,炼狱导管,INFERNAL_CONDUIT_RUNE,炼狱导管,1
2026-04-26T08:45:29.757Z,22459bde2f042d3238029576fbf5111701261abaa3865e9e48e4170d43dc432c,0.4.0,Singleplayer,单人,1,2,2,171,0,1,0,0,Gold,黄金,2,SHRINK_RAY_RUNE,缩小射线,NIGHTSTALKING_RUNE,夜狩,0
2026-04-26T08:45:29.757Z,22459bde2f042d3238029576fbf5111701261abaa3865e9e48e4170d43dc432c,0.4.0,Singleplayer,单人,1,2,2,171,0,1,0,0,Gold,黄金,2,NIGHTSTALKING_RUNE,夜狩,NIGHTSTALKING_RUNE,夜狩,1
2026-04-26T08:45:29.757Z,22459bde2f042d3238029576fbf5111701261abaa3865e9e48e4170d43dc432c,0.4.0,Singleplayer,单人,1,2,2,171,0,1,0,0,Gold,黄金,2,SPEEDSTER_RUNE,急急小子,NIGHTSTALKING_RUNE,夜狩,0
2026-04-26T08:45:42.473Z,b1365c50141cf46ab7af2b301a949475336954eee5cd9da842f17cfd7635a1f5,0.4.0,Singleplayer,单人,1,15,2,68,0,1,0,0,Gold,黄金,0,SPEEDSTER_RUNE,急急小子,LOOP_RUNE,循环往复,0
2026-04-26T08:45:42.473Z,b1365c50141cf46ab7af2b301a949475336954eee5cd9da842f17cfd7635a1f5,0.4.0,Singleplayer,单人,1,15,2,68,0,1,0,0,Gold,黄金,0,SUPER_BRAIN_RUNE,超强大脑,LOOP_RUNE,循环往复,0
2026-04-26T08:45:42.473Z,b1365c50141cf46ab7af2b301a949475336954eee5cd9da842f17cfd7635a1f5,0.4.0,Singleplayer,单人,1,15,2,68,0,1,0,0,Gold,黄金,0,LOOP_RUNE,循环往复,LOOP_RUNE,循环往复,1
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,0,0,Prismatic,棱彩,3,UNMOVABLE_MOUNTAIN_RUNE,不动如山,UNMOVABLE_MOUNTAIN_RUNE,不动如山,1
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,0,0,Prismatic,棱彩,3,EUREKA_RUNE,尤里卡,UNMOVABLE_MOUNTAIN_RUNE,不动如山,0
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,0,0,Prismatic,棱彩,3,MYSTERY_RUNE,？？？,UNMOVABLE_MOUNTAIN_RUNE,不动如山,0
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,1,0,Silver,白银,2,ULTIMATE_UNSTOPPABLE_RUNE,终极不可阻挡,MIND_TO_MATTER_RUNE,由心及物,0
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,1,0,Silver,白银,2,MIND_TO_MATTER_RUNE,由心及物,MIND_TO_MATTER_RUNE,由心及物,1
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,1,0,Silver,白银,2,STATS_RUNE,属性！,MIND_TO_MATTER_RUNE,由心及物,0
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,2,0,Prismatic,棱彩,2,ARCANE_PUNCH_RUNE,秘术冲拳,CIRCLE_OF_DEATH_RUNE,死亡之环,0
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,2,0,Prismatic,棱彩,2,CIRCLE_OF_DEATH_RUNE,死亡之环,CIRCLE_OF_DEATH_RUNE,死亡之环,1
2026-04-26T08:45:44.456Z,8aa7858fb73b382a88cec335eba4f930c4b8141b75266ccf1316bee997b3eb11,0.4.0,Singleplayer,单人,1,0,48,3279,1,1,2,0,Prismatic,棱彩,2,WATCH_OUT_GRAPEFRUIT_RUNE,当心小蛋糕,CIRCLE_OF_DEATH_RUNE,死亡之环,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,0,0,Gold,黄金,2,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,1
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,0,0,Gold,黄金,2,STURDY_RUNE,坚韧,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,0,0,Gold,黄金,2,WARMOGS_SPIRIT_RUNE,狂徒豪气,TRANSMUTE_PRISMATIC_RUNE,质变：棱彩阶,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,0,1,Gold,黄金,3,KEYSTONE_HUNTER_RUNE,基石猎人,KEYSTONE_HUNTER_RUNE,基石猎人,1
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,0,1,Gold,黄金,3,SERVANT_MASTER_RUNE,仆从大师,KEYSTONE_HUNTER_RUNE,基石猎人,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,0,1,Gold,黄金,3,SUPER_BRAIN_RUNE,超强大脑,KEYSTONE_HUNTER_RUNE,基石猎人,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,1,0,Prismatic,棱彩,3,TRANSMUTE_CHAOS_RUNE,质变：混沌,TRANSMUTE_CHAOS_RUNE,质变：混沌,1
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,1,0,Prismatic,棱彩,3,CIRCLE_OF_DEATH_RUNE,死亡之环,TRANSMUTE_CHAOS_RUNE,质变：混沌,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,1,0,Prismatic,棱彩,3,SYMPHONY_OF_WAR_RUNE,战争交响乐,TRANSMUTE_CHAOS_RUNE,质变：混沌,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,1,1,Prismatic,棱彩,3,INFINITE_LOOP_RUNE,无限循环往复,INFINITE_LOOP_RUNE,无限循环往复,1
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,1,1,Prismatic,棱彩,3,COURAGE_OF_COLOSSUS_RUNE,巨像的勇气,INFINITE_LOOP_RUNE,无限循环往复,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,1,1,Prismatic,棱彩,3,UNMOVABLE_MOUNTAIN_RUNE,不动如山,INFINITE_LOOP_RUNE,无限循环往复,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,2,0,Gold,黄金,3,SERVANT_MASTER_RUNE,仆从大师,TWICE_THRICE_RUNE,接二连三,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,2,0,Gold,黄金,3,TWICE_THRICE_RUNE,接二连三,TWICE_THRICE_RUNE,接二连三,1
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,2,0,Gold,黄金,3,FIREBRAND_RUNE,火上浇油,TWICE_THRICE_RUNE,接二连三,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,2,1,Gold,黄金,1,RED_ENVELOPE_RUNE,红包,DONATION_RUNE,捐赠,0
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,2,1,Gold,黄金,1,DONATION_RUNE,捐赠,DONATION_RUNE,捐赠,1
2026-04-26T08:45:54.960Z,b47ca59878ef1d3d5d3d4fbe4e0d8709ceb61af49655feb08a91c03fcba505bf,0.4.0,Host,联机房主,2,10,46,3224,1,1,2,1,Gold,黄金,1,STATS_ON_STATS_RUNE,属性叠属性！,DONATION_RUNE,捐赠,0
2026-04-26T08:46:09.027Z,5a43f015f1f5a501a23a8f5019b74e99c6fcf0c33a7686ea436d230d7b600f88,0.4.0,Singleplayer,单人,1,1,33,1187,0,1,0,0,Prismatic,棱彩,2,GOLIATH_RUNE,歌利亚巨人,GOLIATH_RUNE,歌利亚巨人,1
2026-04-26T08:46:09.027Z,5a43f015f1f5a501a23a8f5019b74e99c6fcf0c33a7686ea436d230d7b600f88,0.4.0,Singleplayer,单人,1,1,33,1187,0,1,0,0,Prismatic,棱彩,2,CANT_TOUCH_THIS_RUNE,你摸不到,GOLIATH_RUNE,歌利亚巨人,0
2026-04-26T08:46:09.027Z,5a43f015f1f5a501a23a8f5019b74e99c6fcf0c33a7686ea436d230d7b600f88,0.4.0,Singleplayer,单人,1,1,33,1187,0,1,0,0,Prismatic,棱彩,2,COURAGE_OF_COLOSSUS_RUNE,巨像的勇气,GOLIATH_RUNE,歌利亚巨人,0
2026-04-26T08:46:09.027Z,5a43f015f1f5a501a23a8f5019b74e99c6fcf0c33a7686ea436d230d7b600f88,0.4.0,Singleplayer,单人,1,1,33,1187,0,1,1,0,Gold,黄金,2,RED_ENVELOPE_RUNE,红包,LOOP_RUNE,循环往复,0
2026-04-26T08:46:09.027Z,5a43f015f1f5a501a23a8f5019b74e99c6fcf0c33a7686ea436d230d7b600f88,0.4.0,Singleplayer,单人,1,1,33,1187,0,1,1,0,Gold,黄金,2,STURDY_RUNE,坚韧,LOOP_RUNE,循环往复,0
2026-04-26T08:46:09.027Z,5a43f015f1f5a501a23a8f5019b74e99c6fcf0c33a7686ea436d230d7b600f88,0.4.0,Singleplayer,单人,1,1,33,1187,0,1,1,0,Gold,黄金,2,LOOP_RUNE,循环往复,LOOP_RUNE,循环往复,1
2026-04-26T08:46:30.433Z,95be649c8be5bab01731c31e9d042f64e7d298df8f53263674d9c1340f4c9306,0.4.0,Singleplayer,单人,1,10,33,1799,0,1,0,0,Silver,白银,3,BADGE_BROTHERS_RUNE,霸符兄弟,SLAP_RUNE,扇巴掌,0
2026-04-26T08:46:30.433Z,95be649c8be5bab01731c31e9d042f64e7d298df8f53263674d9c1340f4c9306,0.4.0,Singleplayer,单人,1,10,33,1799,0,1,0,0,Silver,白银,3,SLAP_RUNE,扇巴掌,SLAP_RUNE,扇巴掌,1
2026-04-26T08:46:30.433Z,95be649c8be5bab01731c31e9d042f64e7d298df8f53263674d9c1340f4c9306,0.4.0,Singleplayer,单人,1,10,33,1799,0,1,0,0,Silver,白银,3,ZEALOT_RUNE,狂热者,SLAP_RUNE,扇巴掌,0
2026-04-26T08:46:30.433Z,95be649c8be5bab01731c31e9d042f64e7d298df8f53263674d9c1340f4c9306,0.4.0,Singleplayer,单人,1,10,33,1799,0,1,1,0,Gold,黄金,3,NIGHTSTALKING_RUNE,夜狩,ANCIENT_WINE_RUNE,古式佳酿,0
2026-04-26T08:46:30.433Z,95be649c8be5bab01731c31e9d042f64e7d298df8f53263674d9c1340f4c9306,0.4.0,Singleplayer,单人,1,10,33,1799,0,1,1,0,Gold,黄金,3,BEGINNING_AND_END_RUNE,有始有终,ANCIENT_WINE_RUNE,古式佳酿,0
2026-04-26T08:46:30.433Z,95be649c8be5bab01731c31e9d042f64e7d298df8f53263674d9c1340f4c9306,0.4.0,Singleplayer,单人,1,10,33,1799,0,1,1,0,Gold,黄金,3,ANCIENT_WINE_RUNE,古式佳酿,ANCIENT_WINE_RUNE,古式佳酿,1
2026-04-26T08:46:56.341Z,61c03d43f023586a0a6d4cd3a50bb178fa60311d5adf1af2a261a415bf616680,0.4.0,Singleplayer,单人,1,10,9,266,0,1,0,0,Prismatic,棱彩,2,MYSTERY_RUNE,？？？,CANT_TOUCH_THIS_RUNE,你摸不到,0
2026-04-26T08:46:56.341Z,61c03d43f023586a0a6d4cd3a50bb178fa60311d5adf1af2a261a415bf616680,0.4.0,Singleplayer,单人,1,10,9,266,0,1,0,0,Prismatic,棱彩,2,CANT_TOUCH_THIS_RUNE,你摸不到,CANT_TOUCH_THIS_RUNE,你摸不到,1
2026-04-26T08:46:56.341Z,61c03d43f023586a0a6d4cd3a50bb178fa60311d5adf1af2a261a415bf616680,0.4.0,Singleplayer,单人,1,10,9,266,0,1,0,0,Prismatic,棱彩,2,DUAL_WIELD_RUNE,双刀流,CANT_TOUCH_THIS_RUNE,你摸不到,0
2026-04-26T08:47:31.329Z,7957034dcfebace13a6b77f34775d7eb0e789dc5132f035fb09056e9b2a48ea6,0.4.0,Singleplayer,单人,1,10,49,1943,1,1,0,0,Gold,黄金,2,TANK_ENGINE_RUNE,坦克引擎,TANK_ENGINE_RUNE,坦克引擎,1
2026-04-26T08:47:31.329Z,7957034dcfebace13a6b77f34775d7eb0e789dc5132f035fb09056e9b2a48ea6,0.4.0,Singleplayer,单人,1,10,49,1943,1,1,0,0,Gold,黄金,2,DAWNBRINGERS_RESOLVE_RUNE,黎明使者的坚决,TANK_ENGINE_RUNE,坦克引擎,0
2026-04-26T08:47:31.329Z,7957034dcfebace13a6b77f34775d7eb0e789dc5132f035fb09056e9b2a48ea6,0.4.0,Singleplayer,单人,1,10,49,1943,1,1,0,0,Gold,黄金,2,SONATA_RUNE,咏叹奏鸣,TANK_ENGINE_RUNE,坦克引擎,0
