receivedAtUtc,runId,modVersion,netMode,netModeName,playerCount,ascension,totalFloor,runTime,isVictory,eligibleDefaultStats,actIndex,rarity,rarityName,hex,hexName
2026-04-26T09:07:17.203Z,7f9ed140c46205752a78922eefc833c30ffc58b5c575f4129a8c1767fd6269c8,0.4.0,Singleplayer,单人,1,10,3,108,0,1,0,Prismatic,棱彩,HandOfBaron,男爵之手
2026-04-26T09:07:17.573Z,9134afffcc0aa5bc4f1fc7753cc70f02d15a6891ba29b086f9fc84659ab77a90,0.4.0,Singleplayer,单人,1,10,1,41,0,0,0,Prismatic,棱彩,MadScientist,科学怪人
2026-04-26T09:07:30.325Z,427c42e291b960693f52bb9b9f8af1248a94d90ad7a90e7587f6b7b94ad18a42,0.4.0,Singleplayer,单人,1,0,48,1353,1,1,0,Gold,黄金,SuperBrain,超强大脑
2026-04-26T09:07:30.325Z,427c42e291b960693f52bb9b9f8af1248a94d90ad7a90e7587f6b7b94ad18a42,0.4.0,Singleplayer,单人,1,0,48,1353,1,1,1,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T09:07:30.325Z,427c42e291b960693f52bb9b9f8af1248a94d90ad7a90e7587f6b7b94ad18a42,0.4.0,Singleplayer,单人,1,0,48,1353,1,1,2,Silver,白银,HeavyHitter,重量级打击手
2026-04-26T09:07:50.319Z,7f09eaf96fbebb1e1923338cf5be0cb002b32ab85bb55281855a51dbcc5c9d83,0.4.0,Host,联机房主,2,10,46,2932,1,1,0,Gold,黄金,DivineIntervention,神圣干预
2026-04-26T09:07:50.319Z,7f09eaf96fbebb1e1923338cf5be0cb002b32ab85bb55281855a51dbcc5c9d83,0.4.0,Host,联机房主,2,10,46,2932,1,1,1,Silver,白银,Repulsor,退敌力场
2026-04-26T09:07:50.319Z,7f09eaf96fbebb1e1923338cf5be0cb002b32ab85bb55281855a51dbcc5c9d83,0.4.0,Host,联机房主,2,10,46,2932,1,1,2,Silver,白银,Tormentor,折磨者
2026-04-26T09:07:58.619Z,db6f16e0d2e7b169a26536e8ba850ea905b4beedb0e9f03873db46b2c6c28454,0.4.0,Singleplayer,单人,1,10,1,29,0,0,0,Gold,黄金,DawnbringersResolve,黎明使者的坚决
2026-04-26T09:08:22.354Z,bdb5719610a2ee76693dc5e4fd4eb449eb4e5b27fc5bae9e64f8ed973f80f249,0.4.0,Singleplayer,单人,1,10,1,28,0,0,0,Prismatic,棱彩,Queen,女王
2026-04-26T09:09:12.220Z,42602f2a991404ab114d32831905d68511499b3c003cd212b702c6c403c81d19,0.4.0,Singleplayer,单人,1,1,4,914,0,1,0,Gold,黄金,SuperBrain,超强大脑
2026-04-26T09:09:16.540Z,7dd227e1c46b5612070a491d5b3841263002d44543e768886cb8a5054c1acc94,0.4.0,Singleplayer,单人,1,6,48,2442,1,1,0,Silver,白银,Tormentor,折磨者
2026-04-26T09:09:16.540Z,7dd227e1c46b5612070a491d5b3841263002d44543e768886cb8a5054c1acc94,0.4.0,Singleplayer,单人,1,6,48,2442,1,1,1,Prismatic,棱彩,CantTouchThis,你摸不到
2026-04-26T09:09:16.540Z,7dd227e1c46b5612070a491d5b3841263002d44543e768886cb8a5054c1acc94,0.4.0,Singleplayer,单人,1,6,48,2442,1,1,2,Silver,白银,SpeedDemon,速度恶魔
2026-04-26T09:09:20.854Z,20be22bcdc4afa8b748684db0c0711ced4907759fc41e212e313fa6a67e94c86,0.4.0,Singleplayer,单人,1,10,1,295,0,1,0,Gold,黄金,AstralBody,星界躯体
2026-04-26T09:10:07.325Z,21524aa9c0f3196fe5c2ed114a5f2fdc5a89333c98dcea86a3532e30477ad797,0.4.0,Singleplayer,单人,1,5,54,2222,1,1,0,Prismatic,棱彩,MadScientist,科学怪人
2026-04-26T09:10:07.325Z,21524aa9c0f3196fe5c2ed114a5f2fdc5a89333c98dcea86a3532e30477ad797,0.4.0,Singleplayer,单人,1,5,54,2222,1,1,1,Gold,黄金,GetExcited,罪恶快感
2026-04-26T09:10:07.325Z,21524aa9c0f3196fe5c2ed114a5f2fdc5a89333c98dcea86a3532e30477ad797,0.4.0,Singleplayer,单人,1,5,54,2222,1,1,2,Silver,白银,ProtectiveVeil,防护面纱
2026-04-26T09:10:08.883Z,fea8d4fc1575f37dbff465500c7100141d2a4f445d28c0b5a3b52fa9a8e041d8,0.4.0,Host,联机房主,2,10,1,110,0,1,0,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T09:10:09.827Z,e0e87224d215d5211beccf78e5973c3d60c4a986dcb0cc228ea522aa1fc3ff72,0.4.0,Singleplayer,单人,1,10,49,1794,1,1,0,Prismatic,棱彩,UnmovableMountain,不动如山
2026-04-26T09:10:09.827Z,e0e87224d215d5211beccf78e5973c3d60c4a986dcb0cc228ea522aa1fc3ff72,0.4.0,Singleplayer,单人,1,10,49,1794,1,1,1,Silver,白银,MountainSoul,山脉龙魂
2026-04-26T09:10:09.827Z,e0e87224d215d5211beccf78e5973c3d60c4a986dcb0cc228ea522aa1fc3ff72,0.4.0,Singleplayer,单人,1,10,49,1794,1,1,2,Silver,白银,HeavyHitter,重量级打击手
2026-04-26T09:10:17.171Z,3a88d305965376ed2cdce12b92b4ed50da468cac9d5a42f7205e4a4aad068699,0.4.0,Host,联机房主,2,10,8,557,0,1,0,Gold,黄金,SuperBrain,超强大脑
2026-04-26T09:10:24.304Z,4adfe52e371e01dd42101d9f734471c893dab7559b6267fce7e158c601e01226,0.4.0,Singleplayer,单人,1,0,17,4552,0,1,0,Gold,黄金,Firebrand,火上浇油
2026-04-26T09:10:30.053Z,737256b875cc3fafe18ede80882dbb59008bc2881e74be9f349ec6d9bd9f303b,0.4.0,Singleplayer,单人,1,10,1,53,0,0,0,Gold,黄金,Firebrand,火上浇油
2026-04-26T09:10:37.281Z,3e156b128794532e6dbebd72d1f5ef16d7f3ca387ab1a067c78855e0a624a8ce,0.4.0,Host,联机房主,2,10,46,2123,1,1,0,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T09:10:37.281Z,3e156b128794532e6dbebd72d1f5ef16d7f3ca387ab1a067c78855e0a624a8ce,0.4.0,Host,联机房主,2,10,46,2123,1,1,1,Prismatic,棱彩,CantTouchThis,你摸不到
2026-04-26T09:10:37.281Z,3e156b128794532e6dbebd72d1f5ef16d7f3ca387ab1a067c78855e0a624a8ce,0.4.0,Host,联机房主,2,10,46,2123,1,1,2,Silver,白银,FirstAidKit,急救用具
2026-04-26T09:10:41.000Z,2563030e6c4b9ded058249171f56487743912d4502932b7b81f14060638c8f8d,0.4.0,Singleplayer,单人,1,1,2,109,0,1,0,Gold,黄金,DawnbringersResolve,黎明使者的坚决
2026-04-26T09:10:43.652Z,e2349fe0a35ed2798cf0645d54bc1ccff1d2ad52cc8f6c808faa1641820c8708,0.4.0,Singleplayer,单人,1,2,21,940,0,1,0,Gold,黄金,TankEngine,坦克引擎
2026-04-26T09:10:43.652Z,e2349fe0a35ed2798cf0645d54bc1ccff1d2ad52cc8f6c808faa1641820c8708,0.4.0,Singleplayer,单人,1,2,21,940,0,1,1,Silver,白银,Slap,扇巴掌
2026-04-26T09:10:52.561Z,e2bdefba2f332c9185a363df2732a81bc2e3f55472bae5019c9da737379c9e3b,0.4.0,Host,联机房主,3,3,45,3012,1,1,0,Gold,黄金,ServantMaster,仆从大师
2026-04-26T09:10:52.561Z,e2bdefba2f332c9185a363df2732a81bc2e3f55472bae5019c9da737379c9e3b,0.4.0,Host,联机房主,3,3,45,3012,1,1,1,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T09:10:52.561Z,e2bdefba2f332c9185a363df2732a81bc2e3f55472bae5019c9da737379c9e3b,0.4.0,Host,联机房主,3,3,45,3012,1,1,2,Prismatic,棱彩,HandOfBaron,男爵之手
2026-04-26T09:10:59.888Z,bfca5fcb0a23bb9e7f644d61dceb25ac1c9216d4f6fc3c6cf6a3ba8edef4adec,0.4.0,Host,联机房主,2,8,16,1324,0,1,0,Gold,黄金,Loop,循环往复
2026-04-26T09:11:22.239Z,f37f555439be890cd09f40f313d5b4bc0636dcab5ef130d6191acfffa4c0c07d,0.4.0,Host,联机房主,3,10,46,3468,0,1,0,Gold,黄金,ShrinkRay,缩小射线
2026-04-26T09:11:22.239Z,f37f555439be890cd09f40f313d5b4bc0636dcab5ef130d6191acfffa4c0c07d,0.4.0,Host,联机房主,3,10,46,3468,0,1,1,Gold,黄金,TankEngine,坦克引擎
2026-04-26T09:11:22.239Z,f37f555439be890cd09f40f313d5b4bc0636dcab5ef130d6191acfffa4c0c07d,0.4.0,Host,联机房主,3,10,46,3468,0,1,2,Gold,黄金,ShrinkEngine,缩小引擎
2026-04-26T09:11:25.501Z,77cf90a363c05a55c82ef901986083f8cfb0e9dabe2cee87d6ef5c758011b1c7,0.4.0,Singleplayer,单人,1,10,49,1710,1,1,0,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T09:11:25.501Z,77cf90a363c05a55c82ef901986083f8cfb0e9dabe2cee87d6ef5c758011b1c7,0.4.0,Singleplayer,单人,1,10,49,1710,1,1,1,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T09:11:25.501Z,77cf90a363c05a55c82ef901986083f8cfb0e9dabe2cee87d6ef5c758011b1c7,0.4.0,Singleplayer,单人,1,10,49,1710,1,1,2,Gold,黄金,Sturdy,坚韧
2026-04-26T09:11:42.253Z,4aad39fbee12285fd465254da342f3691d554b2e26db8cbe6a9e17052f9a1ed6,0.4.0,Singleplayer,单人,1,2,48,2237,1,1,0,Prismatic,棱彩,UnmovableMountain,不动如山
2026-04-26T09:11:42.253Z,4aad39fbee12285fd465254da342f3691d554b2e26db8cbe6a9e17052f9a1ed6,0.4.0,Singleplayer,单人,1,2,48,2237,1,1,1,Silver,白银,EscapePlan,逃跑计划
2026-04-26T09:11:42.253Z,4aad39fbee12285fd465254da342f3691d554b2e26db8cbe6a9e17052f9a1ed6,0.4.0,Singleplayer,单人,1,2,48,2237,1,1,2,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T09:12:24.657Z,9912809b0b77aaeb7b7cd00fbdbee04be35ee8c3f0d3eb91975a5dadb3ad6c56,0.4.0,Host,联机房主,3,0,45,3608,1,1,0,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T09:12:24.657Z,9912809b0b77aaeb7b7cd00fbdbee04be35ee8c3f0d3eb91975a5dadb3ad6c56,0.4.0,Host,联机房主,3,0,45,3608,1,1,1,Silver,白银,HeavyHitter,重量级打击手
2026-04-26T09:12:24.657Z,9912809b0b77aaeb7b7cd00fbdbee04be35ee8c3f0d3eb91975a5dadb3ad6c56,0.4.0,Host,联机房主,3,0,45,3608,1,1,2,Gold,黄金,TankEngine,坦克引擎
2026-04-26T09:12:32.064Z,f3b6a654d7457c2430f2f48c8d502e04c2d183ddc5b4ae18f5287aaab88dcab1,0.4.0,Singleplayer,单人,1,-15,1,100,0,1,0,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T09:12:32.605Z,010cc277b470d76fe5b5d41968c7e90c431b2f74151a73406ef50d6c657f4677,0.4.0,Host,联机房主,2,10,46,1732,1,1,0,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T09:12:32.605Z,010cc277b470d76fe5b5d41968c7e90c431b2f74151a73406ef50d6c657f4677,0.4.0,Host,联机房主,2,10,46,1732,1,1,1,Silver,白银,MountainSoul,山脉龙魂
2026-04-26T09:12:32.605Z,010cc277b470d76fe5b5d41968c7e90c431b2f74151a73406ef50d6c657f4677,0.4.0,Host,联机房主,2,10,46,1732,1,1,2,Prismatic,棱彩,MadScientist,科学怪人
2026-04-26T09:12:40.697Z,302fbc82ff62cf84c05f084aa2df6236f452b559290e769003def1848e5d4bf7,0.4.0,Host,联机房主,2,9,45,2047,1,1,0,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T09:12:40.697Z,302fbc82ff62cf84c05f084aa2df6236f452b559290e769003def1848e5d4bf7,0.4.0,Host,联机房主,2,9,45,2047,1,1,1,Silver,白银,SpeedDemon,速度恶魔
2026-04-26T09:12:40.697Z,302fbc82ff62cf84c05f084aa2df6236f452b559290e769003def1848e5d4bf7,0.4.0,Host,联机房主,2,9,45,2047,1,1,2,Silver,白银,BigStrength,大力
2026-04-26T09:14:09.048Z,dae770f1b9ae696ce96370a5cbf04063224a167e9051fa1ea90a6e11ca3b0370,0.4.0,Singleplayer,单人,1,2,48,1532,1,1,0,Gold,黄金,DevilsDance,魔鬼之舞
2026-04-26T09:14:09.048Z,dae770f1b9ae696ce96370a5cbf04063224a167e9051fa1ea90a6e11ca3b0370,0.4.0,Singleplayer,单人,1,2,48,1532,1,1,1,Silver,白银,LightEmUp,点亮他们！
2026-04-26T09:14:09.048Z,dae770f1b9ae696ce96370a5cbf04063224a167e9051fa1ea90a6e11ca3b0370,0.4.0,Singleplayer,单人,1,2,48,1532,1,1,2,Prismatic,棱彩,MikaelsBlessing,米凯尔的祝福
2026-04-26T09:14:32.640Z,f3f781702efde114c9e6642f55a7eaad207ecd4f9d7b3ebbfff8deef9050f673,0.4.0,Singleplayer,单人,1,2,50,1488,1,1,0,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T09:14:32.640Z,f3f781702efde114c9e6642f55a7eaad207ecd4f9d7b3ebbfff8deef9050f673,0.4.0,Singleplayer,单人,1,2,50,1488,1,1,1,Silver,白银,Tormentor,折磨者
2026-04-26T09:14:32.640Z,f3f781702efde114c9e6642f55a7eaad207ecd4f9d7b3ebbfff8deef9050f673,0.4.0,Singleplayer,单人,1,2,50,1488,1,1,2,Silver,白银,SpeedDemon,速度恶魔
2026-04-26T09:14:44.461Z,cb5937eeff9cc5d892aae9e1da2fbb08501290316d3f53b6805531e42ca5baf2,0.4.0,Host,联机房主,2,9,8,453,0,1,0,Gold,黄金,DivineIntervention,神圣干预
2026-04-26T09:15:00.270Z,13bb17e64d373da99bae4bc9ee738df1272e8f37c0a63f68438e02be84b707b7,0.4.0,Singleplayer,单人,1,1,48,2451,1,1,0,Gold,黄金,TankEngine,坦克引擎
2026-04-26T09:15:00.270Z,13bb17e64d373da99bae4bc9ee738df1272e8f37c0a63f68438e02be84b707b7,0.4.0,Singleplayer,单人,1,1,48,2451,1,1,1,Silver,白银,Slap,扇巴掌
2026-04-26T09:15:00.270Z,13bb17e64d373da99bae4bc9ee738df1272e8f37c0a63f68438e02be84b707b7,0.4.0,Singleplayer,单人,1,1,48,2451,1,1,2,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T09:15:12.572Z,4fcb474625a50c69d559210aa61500286a2c08d857ccdfa279a2d59fb470800d,0.4.0,Singleplayer,单人,1,1,2,63,0,1,0,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T09:15:17.007Z,38b553bb05dd4adb352697eb17760e67c9e090706e24800148b7896019a5a4bf,0.4.0,Singleplayer,单人,1,0,48,2624,1,1,0,Silver,白银,Repulsor,退敌力场
2026-04-26T09:15:17.007Z,38b553bb05dd4adb352697eb17760e67c9e090706e24800148b7896019a5a4bf,0.4.0,Singleplayer,单人,1,0,48,2624,1,1,1,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T09:15:17.007Z,38b553bb05dd4adb352697eb17760e67c9e090706e24800148b7896019a5a4bf,0.4.0,Singleplayer,单人,1,0,48,2624,1,1,2,Gold,黄金,DevilsDance,魔鬼之舞
2026-04-26T09:15:44.473Z,41266d4e91ad2b063c1cfc5350a795f6a6a236db8e0f81942a081d356053bd74,0.4.0,Singleplayer,单人,1,8,2,69,0,1,0,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T09:15:51.488Z,decba99d5df0cd7deea65e7ab643977e3e935b0afdf786b066565cf2ee32ce8a,0.4.0,Singleplayer,单人,1,10,49,1748,1,1,0,Silver,白银,SpeedDemon,速度恶魔
2026-04-26T09:15:51.488Z,decba99d5df0cd7deea65e7ab643977e3e935b0afdf786b066565cf2ee32ce8a,0.4.0,Singleplayer,单人,1,10,49,1748,1,1,1,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T09:15:51.488Z,decba99d5df0cd7deea65e7ab643977e3e935b0afdf786b066565cf2ee32ce8a,0.4.0,Singleplayer,单人,1,10,49,1748,1,1,2,Gold,黄金,DevilsDance,魔鬼之舞
2026-04-26T09:15:53.394Z,3c7988f2d73ea1e179b7f81d2b48f44ab946e6060c835af725b314626f0dbe1e,0.4.0,Host,联机房主,2,10,46,4030,1,1,0,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T09:15:53.394Z,3c7988f2d73ea1e179b7f81d2b48f44ab946e6060c835af725b314626f0dbe1e,0.4.0,Host,联机房主,2,10,46,4030,1,1,1,Silver,白银,Thornmail,荆棘之甲
2026-04-26T09:15:53.394Z,3c7988f2d73ea1e179b7f81d2b48f44ab946e6060c835af725b314626f0dbe1e,0.4.0,Host,联机房主,2,10,46,4030,1,1,2,Silver,白银,Tormentor,折磨者
2026-04-26T09:16:23.426Z,e0d471ffcec424e10bc991be186f1f5e543d60377a370a2d7a2b9b59dc2424ad,0.4.0,Host,联机房主,2,1,45,2871,1,1,0,Gold,黄金,Sonata,咏叹奏鸣
2026-04-26T09:16:23.426Z,e0d471ffcec424e10bc991be186f1f5e543d60377a370a2d7a2b9b59dc2424ad,0.4.0,Host,联机房主,2,1,45,2871,1,1,1,Silver,白银,Tormentor,折磨者
2026-04-26T09:16:23.426Z,e0d471ffcec424e10bc991be186f1f5e543d60377a370a2d7a2b9b59dc2424ad,0.4.0,Host,联机房主,2,1,45,2871,1,1,2,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T09:16:29.697Z,2c9933a3c647f02bd0077064b82ba40de0012382106cff5271cd421b968eec31,0.4.0,Host,联机房主,2,0,45,2621,1,1,0,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T09:16:29.697Z,2c9933a3c647f02bd0077064b82ba40de0012382106cff5271cd421b968eec31,0.4.0,Host,联机房主,2,0,45,2621,1,1,1,Prismatic,棱彩,UnmovableMountain,不动如山
2026-04-26T09:16:29.697Z,2c9933a3c647f02bd0077064b82ba40de0012382106cff5271cd421b968eec31,0.4.0,Host,联机房主,2,0,45,2621,1,1,2,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T09:16:41.413Z,a7dbdd57960d91bd60eef652aab17bfad8046ca6a4941a49c3adf98a2a7af0bb,0.4.0,Host,联机房主,2,10,46,2130,1,1,0,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T09:16:41.413Z,a7dbdd57960d91bd60eef652aab17bfad8046ca6a4941a49c3adf98a2a7af0bb,0.4.0,Host,联机房主,2,10,46,2130,1,1,1,Prismatic,棱彩,Goldrend,夺金
2026-04-26T09:16:41.413Z,a7dbdd57960d91bd60eef652aab17bfad8046ca6a4941a49c3adf98a2a7af0bb,0.4.0,Host,联机房主,2,10,46,2130,1,1,2,Silver,白银,FirstAidKit,急救用具
2026-04-26T09:16:51.287Z,f7d19b53c0361724ff5ea4fd453b73da402076c046f35d62c5a381bacb4e7142,0.4.0,Singleplayer,单人,1,10,49,2651,1,1,0,Prismatic,棱彩,CantTouchThis,你摸不到
2026-04-26T09:16:51.287Z,f7d19b53c0361724ff5ea4fd453b73da402076c046f35d62c5a381bacb4e7142,0.4.0,Singleplayer,单人,1,10,49,2651,1,1,1,Silver,白银,ProtectiveVeil,防护面纱
2026-04-26T09:16:51.287Z,f7d19b53c0361724ff5ea4fd453b73da402076c046f35d62c5a381bacb4e7142,0.4.0,Singleplayer,单人,1,10,49,2651,1,1,2,Prismatic,棱彩,Queen,女王
2026-04-26T09:17:13.568Z,d6f95686614f78fd3f4276eacb9c7b0aeebb8ecad1b9fa06db5c2329bf3e108f,0.4.0,Host,联机房主,3,0,45,2720,1,1,0,Gold,黄金,TwiceThrice,接二连三
2026-04-26T09:17:13.568Z,d6f95686614f78fd3f4276eacb9c7b0aeebb8ecad1b9fa06db5c2329bf3e108f,0.4.0,Host,联机房主,3,0,45,2720,1,1,1,Gold,黄金,ShrinkEngine,缩小引擎
2026-04-26T09:17:13.568Z,d6f95686614f78fd3f4276eacb9c7b0aeebb8ecad1b9fa06db5c2329bf3e108f,0.4.0,Host,联机房主,3,0,45,2720,1,1,2,Silver,白银,Tormentor,折磨者
2026-04-26T09:17:30.911Z,e26f57b06dfa5c3b7acd8accf91c16b09047a14f811766dc08385db52ff666a6,0.4.0,Singleplayer,单人,1,10,49,2224,0,1,0,Prismatic,棱彩,CourageOfColossus,巨像的勇气
2026-04-26T09:17:30.911Z,e26f57b06dfa5c3b7acd8accf91c16b09047a14f811766dc08385db52ff666a6,0.4.0,Singleplayer,单人,1,10,49,2224,0,1,1,Silver,白银,EscapePlan,逃跑计划
2026-04-26T09:17:30.911Z,e26f57b06dfa5c3b7acd8accf91c16b09047a14f811766dc08385db52ff666a6,0.4.0,Singleplayer,单人,1,10,49,2224,0,1,2,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T09:17:47.027Z,4f9526abb29a289ac519931e2547d0be70dffe1d573b372948e33df0c7e8904a,0.4.0,Singleplayer,单人,1,0,48,1855,1,1,0,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T09:17:47.027Z,4f9526abb29a289ac519931e2547d0be70dffe1d573b372948e33df0c7e8904a,0.4.0,Singleplayer,单人,1,0,48,1855,1,1,1,Gold,黄金,ShrinkEngine,缩小引擎
2026-04-26T09:17:47.027Z,4f9526abb29a289ac519931e2547d0be70dffe1d573b372948e33df0c7e8904a,0.4.0,Singleplayer,单人,1,0,48,1855,1,1,2,Prismatic,棱彩,UnmovableMountain,不动如山
2026-04-26T09:17:54.678Z,4bd3e9ac237254a33da1ee16f6a4758a8113d4d154e6c3d8436406ef6841913a,0.4.0,Singleplayer,单人,1,5,48,2074,1,1,0,Gold,黄金,GetExcited,罪恶快感
2026-04-26T09:17:54.678Z,4bd3e9ac237254a33da1ee16f6a4758a8113d4d154e6c3d8436406ef6841913a,0.4.0,Singleplayer,单人,1,5,48,2074,1,1,1,Gold,黄金,TwiceThrice,接二连三
2026-04-26T09:17:54.678Z,4bd3e9ac237254a33da1ee16f6a4758a8113d4d154e6c3d8436406ef6841913a,0.4.0,Singleplayer,单人,1,5,48,2074,1,1,2,Prismatic,棱彩,CantTouchThis,你摸不到
2026-04-26T09:17:54.957Z,aa6b60c0d7b18f35343876f81b360f59f38097291c901ce532b0075265ad1084,0.4.0,Singleplayer,单人,1,2,48,1551,1,1,0,Gold,黄金,SuperBrain,超强大脑
2026-04-26T09:17:54.957Z,aa6b60c0d7b18f35343876f81b360f59f38097291c901ce532b0075265ad1084,0.4.0,Singleplayer,单人,1,2,48,1551,1,1,1,Silver,白银,EscapePlan,逃跑计划
2026-04-26T09:17:54.957Z,aa6b60c0d7b18f35343876f81b360f59f38097291c901ce532b0075265ad1084,0.4.0,Singleplayer,单人,1,2,48,1551,1,1,2,Prismatic,棱彩,MadScientist,科学怪人
2026-04-26T09:17:56.096Z,c3c6df53f9696ca68f9876a841736a28f8b1c01ffbd8fd027c5e64b2c29bd129,0.4.0,Singleplayer,单人,1,3,48,2311,1,1,0,Gold,黄金,DawnbringersResolve,黎明使者的坚决
2026-04-26T09:17:56.096Z,c3c6df53f9696ca68f9876a841736a28f8b1c01ffbd8fd027c5e64b2c29bd129,0.4.0,Singleplayer,单人,1,3,48,2311,1,1,1,Gold,黄金,AstralBody,星界躯体
2026-04-26T09:17:56.096Z,c3c6df53f9696ca68f9876a841736a28f8b1c01ffbd8fd027c5e64b2c29bd129,0.4.0,Singleplayer,单人,1,3,48,2311,1,1,2,Silver,白银,Thornmail,荆棘之甲
2026-04-26T09:18:07.257Z,ac3b5d885cdb34cd12421f2fda1856b3171cce30ebc5476d96372bbbbce51f22,0.4.0,Host,联机房主,2,10,46,4072,1,1,0,Silver,白银,HeavyHitter,重量级打击手
2026-04-26T09:18:07.257Z,ac3b5d885cdb34cd12421f2fda1856b3171cce30ebc5476d96372bbbbce51f22,0.4.0,Host,联机房主,2,10,46,4072,1,1,1,Gold,黄金,DevilsDance,魔鬼之舞
2026-04-26T09:18:07.257Z,ac3b5d885cdb34cd12421f2fda1856b3171cce30ebc5476d96372bbbbce51f22,0.4.0,Host,联机房主,2,10,46,4072,1,1,2,Silver,白银,Thornmail,荆棘之甲
2026-04-26T09:18:18.962Z,28b45da51ed6f9db66dd6a63d9b03154c0298c88db9dd0e18471f7e23b512b80,0.4.0,Singleplayer,单人,1,1,48,3093,1,1,0,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T09:18:18.962Z,28b45da51ed6f9db66dd6a63d9b03154c0298c88db9dd0e18471f7e23b512b80,0.4.0,Singleplayer,单人,1,1,48,3093,1,1,1,Silver,白银,Slap,扇巴掌
2026-04-26T09:18:18.962Z,28b45da51ed6f9db66dd6a63d9b03154c0298c88db9dd0e18471f7e23b512b80,0.4.0,Singleplayer,单人,1,1,48,3093,1,1,2,Gold,黄金,Nightstalking,夜狩
2026-04-26T09:18:33.092Z,a371167d5fea9b10c183f4c63f40cd8fc5af696df859cf4f3f9a7b12f3e55497,0.4.0,Host,联机房主,3,10,46,4028,1,1,0,Gold,黄金,Nightstalking,夜狩
2026-04-26T09:18:33.092Z,a371167d5fea9b10c183f4c63f40cd8fc5af696df859cf4f3f9a7b12f3e55497,0.4.0,Host,联机房主,3,10,46,4028,1,1,1,Gold,黄金,TwiceThrice,接二连三
2026-04-26T09:18:33.092Z,a371167d5fea9b10c183f4c63f40cd8fc5af696df859cf4f3f9a7b12f3e55497,0.4.0,Host,联机房主,3,10,46,4028,1,1,2,Prismatic,棱彩,FeyMagic,精怪魔法
2026-04-26T09:19:13.492Z,11ebfbe8d282195f290b170f385330353bf74fa0e9dd9d3e3a55732001bdb860,0.4.0,Host,联机房主,2,10,2,70,0,1,0,Gold,黄金,AstralBody,星界躯体
2026-04-26T09:19:23.895Z,3c589f5472f118991db5e5ee0e6ba7726e3c3aa894d0668d80bacd93dbd581a6,0.4.0,Host,联机房主,3,7,45,2759,1,1,0,Prismatic,棱彩,Goldrend,夺金
2026-04-26T09:19:23.895Z,3c589f5472f118991db5e5ee0e6ba7726e3c3aa894d0668d80bacd93dbd581a6,0.4.0,Host,联机房主,3,7,45,2759,1,1,1,Gold,黄金,Sturdy,坚韧
2026-04-26T09:19:23.895Z,3c589f5472f118991db5e5ee0e6ba7726e3c3aa894d0668d80bacd93dbd581a6,0.4.0,Host,联机房主,3,7,45,2759,1,1,2,Silver,白银,Thornmail,荆棘之甲
2026-04-26T09:19:24.321Z,fa88c80cdb49684b416a773b1a709c1d7a2413e6028dc132ae6c4349b9e8f396,0.4.0,Singleplayer,单人,1,10,49,1555,1,1,0,Silver,白银,Tormentor,折磨者
2026-04-26T09:19:24.321Z,fa88c80cdb49684b416a773b1a709c1d7a2413e6028dc132ae6c4349b9e8f396,0.4.0,Singleplayer,单人,1,10,49,1555,1,1,1,Gold,黄金,DivineIntervention,神圣干预
2026-04-26T09:19:24.321Z,fa88c80cdb49684b416a773b1a709c1d7a2413e6028dc132ae6c4349b9e8f396,0.4.0,Singleplayer,单人,1,10,49,1555,1,1,2,Gold,黄金,Nightstalking,夜狩
2026-04-26T09:19:26.826Z,ace87e00b15bd0de796d59870bedee6658fcc694d11edf62b14c8de0256f84bd,0.4.0,Singleplayer,单人,1,0,39,1940,0,1,0,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T09:19:26.826Z,ace87e00b15bd0de796d59870bedee6658fcc694d11edf62b14c8de0256f84bd,0.4.0,Singleplayer,单人,1,0,39,1940,0,1,1,Prismatic,棱彩,Queen,女王
